line_id,date,description,amount,currency,classification,project_code,counterparty,fund,account,account_number,bank_account,mapping_method,rule_id,rule_version,decision_id,source_id,source_excerpt,source_location,close_id,export_profile
GL-0001,2026-06-30,10010 - Cash · Cash Paid,-457213.59,EUR,Cash FX gains / losses,,,2100,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Ashcombe Co-Invest L.P. | 10010 - Cash | Cash Paid | 71 GL rows | Dr 0.00 Cr 457,213.59 EUR","{'sheet': 'Investor-Level GL', 'row': 27008}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0274,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),43.0,USD,Expense: Professional fee - Taxation Services,,,2185,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Kestrel DEK 1 Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 4 GL rows | Dr 6,636.50 Cr 6,593.50 USD","{'sheet': 'Investor-Level GL', 'row': 4706}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0275,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,189.54,USD,Expense: bank charges,,,2185,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Kestrel DEK 1 Co-Invest LP | 50200 - Running Expenses | Expense: Bank Charges | 8 GL rows | Dr 189.54 Cr 0.00 USD,"{'sheet': 'Investor-Level GL', 'row': 4664}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0276,2026-06-30,50200 - Running Expenses · Expense: Other Expenses,-5464.48,USD,Expense: sundry expenses,,,2185,50070,,,rule,RULE-COA-100,v4c,,SRC-XLS-E80F1CD6,"Kestrel DEK 1 Co-Invest LP | 50200 - Running Expenses | Expense: Other Expenses | 2 GL rows | Dr 0.00 Cr 5,464.48 USD","{'sheet': 'Investor-Level GL', 'row': 4732}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0277,2026-06-30,10010 - Cash · Cash Paid,17274000.0,EUR,Cash FX gains / losses,,,6909,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10010 - Cash | Cash Paid | 9 GL rows | Dr 17,630,196.73 Cr 356,196.73 EUR","{'sheet': 'Investor-Level GL', 'row': 11305}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0278,2026-06-30,10010 - Cash · Cash Paid (Multi-Currency),-17274000.0,EUR,Cash paid,,,6909,10000,,,rule,RULE-COA-006,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10010 - Cash | Cash Paid (Multi-Currency) | 11 GL rows | Dr 46,523,766.20 Cr 63,797,766.20 EUR","{'sheet': 'Investor-Level GL', 'row': 11169}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0279,2026-06-30,10010 - Cash · Cash Received,0.0,EUR,Cash FX gains / losses,,,6909,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10010 - Cash | Cash Received | 10 GL rows | Dr 20,070,069.21 Cr 20,070,069.21 EUR","{'sheet': 'Investor-Level GL', 'row': 11327}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0280,2026-06-30,10010 - Cash · Cash Received (Multi-Currency),0.0,EUR,Cash received,,,6909,10000,,,rule,RULE-COA-010,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10010 - Cash | Cash Received (Multi-Currency) | 2 GL rows | Dr 10,088,744.80 Cr 10,088,744.80 EUR","{'sheet': 'Investor-Level GL', 'row': 11281}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0281,2026-06-30,10010 - Cash · Transfer between bank accounts,0.0,EUR,Cash received,,,6909,10000,,,rule,RULE-COA-009,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10010 - Cash | Transfer between bank accounts | 4 GL rows | Dr 7,148.92 Cr 7,148.92 EUR","{'sheet': 'Investor-Level GL', 'row': 11420}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0282,2026-06-30,10050 - Sundry Receivables · Receivable: Other,-17282356.81,EUR,Other receivables,,,6909,10022,,,rule,RULE-COA-013,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10050 - Sundry Receivables | Receivable: Other | 17 GL rows | Dr 17,826,422.09 Cr 35,108,778.90 EUR","{'sheet': 'Investor-Level GL', 'row': 11306}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0283,2026-06-30,10140 - Investments · Investment Equity: Cost of Sale,0.0,EUR,Investment - Equity - Disposal: Return of capital,,,6909,10030,,,rule,RULE-COA-018,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10140 - Investments | Investment Equity: Cost of Sale | 2 GL rows | Dr 5,000,000.00 Cr 5,000,000.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11214}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0284,2026-06-30,10140 - Investments · Investment Equity: Purchase,17274000.0,EUR,Investment - Equity - Purchase,,,6909,10030,,,rule,RULE-COA-017,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10140 - Investments | Investment Equity: Purchase | 9 GL rows | Dr 53,709,021.40 Cr 36,435,021.40 EUR","{'sheet': 'Investor-Level GL', 'row': 11155}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0285,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: FX Depreciation,0.0,EUR,Investment - Equity - Unrealized f/x depreciation,,,6909,10045,,,rule,RULE-COA-028,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10170 - Investments Appreciation/(Depreciation) | Investment: FX Depreciation | 10 GL rows | Dr 772,035.72 Cr 772,035.72 EUR","{'sheet': 'Investor-Level GL', 'row': 11180}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0286,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),819197.22,EUR,Investment - Equity - Unrealized appreciation,,,6909,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 74 GL rows | Dr 264,908,554.90 Cr 264,089,357.68 EUR","{'sheet': 'Investor-Level GL', 'row': 11140}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0287,2026-06-30,20010 - Creditors · Payable: Other,0.0,EUR,Other payables,,,6909,20022,,,rule,RULE-COA-031,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 20010 - Creditors | Payable: Other | 28 GL rows | Dr 83,482.70 Cr 83,482.70 EUR","{'sheet': 'Investor-Level GL', 'row': 11371}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0288,2026-06-30,20020 - Accruals · Accruals: Expenses,-200.0,EUR,Accrued Expenses,,,6909,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 20020 - Accruals | Accruals: Expenses | 42 GL rows | Dr 453,400.00 Cr 453,600.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11310}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0289,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,EUR,Management fees payable,,,6909,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 20030 - General Partner Share Payable | Payable: General Partner Share | 44 GL rows | Dr 3,194.78 Cr 3,219.78 EUR","{'sheet': 'Investor-Level GL', 'row': 11311}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0290,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,EUR,Expense: General Partner Profit Share,,,6909,50010,,,decision,,,DEC-033,SRC-XLS-E80F1CD6,Kestrel DJ3 Co-Invest LP | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 295.00 Cr 270.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 11312}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0291,2026-06-30,30050 - Partner Transfers · Capital Calls: Investments,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-034,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Capital Calls: Investments | 8 GL rows | Dr 36,724,000.00 Cr 36,724,000.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11325}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0292,2026-06-30,30050 - Partner Transfers · Capital Calls: Operating Expenses (Outside Commitment),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-035,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Capital Calls: Operating Expenses (Outside Commitment) | 2 GL rows | Dr 150,000.00 Cr 150,000.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11355}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0293,2026-06-30,30050 - Partner Transfers · Capital Rebate: Formation Fees (Outside Commitment),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-036,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Capital Rebate: Formation Fees (Outside Commitment) | 2 GL rows | Dr 130,000.00 Cr 130,000.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11356}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0294,2026-06-30,30050 - Partner Transfers · Distributions to LP: Return of Cost (Non-Recallable),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-037,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Distributions to LP: Return of Cost (Non-Recallable) | 2 GL rows | Dr 10,088,744.80 Cr 10,088,744.80 EUR","{'sheet': 'Investor-Level GL', 'row': 11247}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0295,2026-06-30,30050 - Partner Transfers · Expense: Administration Fees,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-038,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Administration Fees | 48 GL rows | Dr 132,157.35 Cr 132,157.35 EUR","{'sheet': 'Investor-Level GL', 'row': 11361}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0296,2026-06-30,30050 - Partner Transfers · Expense: Audit Fees (UK),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-039,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Audit Fees (UK) | 44 GL rows | Dr 143,067.70 Cr 143,067.70 EUR","{'sheet': 'Investor-Level GL', 'row': 11362}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0297,2026-06-30,30050 - Partner Transfers · Expense: Bank Charges,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-040,SRC-XLS-E80F1CD6,Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Bank Charges | 2 GL rows | Dr 20.39 Cr 20.39 EUR,"{'sheet': 'Investor-Level GL', 'row': 11639}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0298,2026-06-30,30050 - Partner Transfers · Expense: Legal & Professional Fees,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-041,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Legal & Professional Fees | 8 GL rows | Dr 11,472.12 Cr 11,472.12 EUR","{'sheet': 'Investor-Level GL', 'row': 11545}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0299,2026-06-30,30050 - Partner Transfers · Expense: Other Expenses,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-042,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Other Expenses | 2 GL rows | Dr 6,170.89 Cr 6,170.89 EUR","{'sheet': 'Investor-Level GL', 'row': 11642}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0300,2026-06-30,30050 - Partner Transfers · Expense: Tax Fees (Other),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-043,SRC-XLS-E80F1CD6,Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Tax Fees (Other) | 2 GL rows | Dr 531.17 Cr 531.17 EUR,"{'sheet': 'Investor-Level GL', 'row': 11626}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0301,2026-06-30,30050 - Partner Transfers · Expense: Tax Fees (UK),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-044,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Tax Fees (UK) | 50 GL rows | Dr 101,111.38 Cr 101,111.38 EUR","{'sheet': 'Investor-Level GL', 'row': 11363}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0302,2026-06-30,30050 - Partner Transfers · Expense: Tax Fees (US),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-045,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Expense: Tax Fees (US) | 34 GL rows | Dr 104,800.00 Cr 104,800.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11364}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0303,2026-06-30,30050 - Partner Transfers · Fiscal year close,0.0,EUR,Fiscal year close,,,6909,30030,,,rule,RULE-COA-105,v4c,,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Fiscal year close | 24 GL rows | Dr 105,233.08 Cr 105,233.08 EUR","{'sheet': 'Investor-Level GL', 'row': 11365}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0304,2026-06-30,30050 - Partner Transfers · General Partner Share Paid,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-046,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | General Partner Share Paid | 42 GL rows | Dr 2,924.78 Cr 2,924.78 EUR","{'sheet': 'Investor-Level GL', 'row': 11366}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0305,2026-06-30,30050 - Partner Transfers · Realised Gain/(Loss): FX Gain or (Loss) on Investments,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-047,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Realised Gain/(Loss): FX Gain or (Loss) on Investments | 2 GL rows | Dr 338,537.32 Cr 338,537.32 EUR","{'sheet': 'Investor-Level GL', 'row': 11194}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0306,2026-06-30,30050 - Partner Transfers · Realised Gain/(Loss): FX on Working Capital Items,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-048,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Realised Gain/(Loss): FX on Working Capital Items | 4 GL rows | Dr 288,978.60 Cr 288,978.60 EUR","{'sheet': 'Investor-Level GL', 'row': 11301}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0307,2026-06-30,30050 - Partner Transfers · Realised Gain/(Loss): Gain on Investments,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-049,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Realised Gain/(Loss): Gain on Investments | 2 GL rows | Dr 5,427,282.12 Cr 5,427,282.12 EUR","{'sheet': 'Investor-Level GL', 'row': 11216}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0308,2026-06-30,30050 - Partner Transfers · Realised Gain/(Loss): Loss on Formation Fees,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-050,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Realised Gain/(Loss): Loss on Formation Fees | 2 GL rows | Dr 98,783.37 Cr 98,783.37 EUR","{'sheet': 'Investor-Level GL', 'row': 11633}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0309,2026-06-30,30050 - Partner Transfers · Suspense (Credit),0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-051,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Suspense (Credit) | 28 GL rows | Dr 392,238,425.12 Cr 392,238,425.12 EUR","{'sheet': 'Investor-Level GL', 'row': 11170}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0310,2026-06-30,30050 - Partner Transfers · Unrealised Gain/(Loss):  Gain on Investments,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-052,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Unrealised Gain/(Loss):  Gain on Investments | 68 GL rows | Dr 229,660,181.66 Cr 229,660,181.66 EUR","{'sheet': 'Investor-Level GL', 'row': 11144}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0311,2026-06-30,30050 - Partner Transfers · Unrealised Gain/(Loss): FX Gain or (Loss) on Investments,0.0,EUR,Partner Transfer,,,6909,,,,decision,,,DEC-053,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30050 - Partner Transfers | Unrealised Gain/(Loss): FX Gain or (Loss) on Investments | 10 GL rows | Dr 772,035.72 Cr 772,035.72 EUR","{'sheet': 'Investor-Level GL', 'row': 11179}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0312,2026-06-30,30055 - Suspense · Suspense (Credit),0.0,EUR,Suspense (credit),,,6909,30040,,,decision,,,DEC-054,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 30055 - Suspense | Suspense (Credit) | 28 GL rows | Dr 1,043,787,951.78 Cr 1,043,787,951.78 EUR","{'sheet': 'Investor-Level GL', 'row': 11171}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0313,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-819197.22,EUR,Unrealised Gain: Investments,,,6909,40066,,,decision,,,DEC-055,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 6 GL rows | Dr 34,429,176.02 Cr 35,248,373.24 EUR","{'sheet': 'Investor-Level GL', 'row': 11139}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0314,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,12888.0,EUR,Expense: Adminstration fees,,,6909,50080,,,decision,,,DEC-056,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 50020 - Administration Fees | Expense: Administration Fees | 4 GL rows | Dr 19,288.00 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11309}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0315,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),100.0,EUR,Expense: Audit fees,,,6909,50090,,,decision,,,DEC-057,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 50040 - Audit Fees | Expense: Audit Fees (UK) | 2 GL rows | Dr 6,500.00 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11307}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0316,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),1739.7,EUR,Expense: Professional fee - Taxation Services,,,6909,50140,,,decision,,,DEC-058,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 3 GL rows | Dr 4,839.70 Cr 3,100.00 EUR","{'sheet': 'Investor-Level GL', 'row': 11308}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0317,2026-06-30,50200 - Running Expenses · Expense: Other Expenses,-6170.89,EUR,Expense: sundry expenses,,,6909,50070,,,decision,,,DEC-059,SRC-XLS-E80F1CD6,"Kestrel DJ3 Co-Invest LP | 50200 - Running Expenses | Expense: Other Expenses | 1 GL rows | Dr 0.00 Cr 6,170.89 EUR","{'sheet': 'Investor-Level GL', 'row': 11323}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0318,2026-06-30,10010 - Cash · Cash Paid,-15446.93,GBP,Cash FX gains / losses,,,9451,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 10010 - Cash | Cash Paid | 48 GL rows | Dr 0.00 Cr 15,446.93 GBP","{'sheet': 'Investor-Level GL', 'row': 19960}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0319,2026-06-30,10010 - Cash · Cash Received,25.6,GBP,Cash FX gains / losses,,,9451,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,Kestrel Dunley Co-Invest LP | 10010 - Cash | Cash Received | 6 GL rows | Dr 25.60 Cr 0.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 20050}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0320,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),3480171.96,GBP,Investment - Equity - Unrealized appreciation,,,9451,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 24 GL rows | Dr 296,584,493.95 Cr 293,104,321.99 GBP","{'sheet': 'Investor-Level GL', 'row': 19912}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0321,2026-06-30,20020 - Accruals · Accruals: Expenses,0.0,GBP,Accrued Expenses,,,9451,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 20020 - Accruals | Accruals: Expenses | 12 GL rows | Dr 26,368.67 Cr 26,368.67 GBP","{'sheet': 'Investor-Level GL', 'row': 20062}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0322,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,GBP,Management fees payable,,,9451,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Kestrel Dunley Co-Invest LP | 20030 - General Partner Share Payable | Payable: General Partner Share | 12 GL rows | Dr 125.00 Cr 150.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 20098}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0323,2026-06-30,30040 - Income Attributed to GP re GP Share · Shortfall in GP Share transferred to Loan to GP,25.0,GBP,Expense: General Partner Profit Share,,,9451,50010,,,rule,RULE-COA-059,v4c,,SRC-XLS-E80F1CD6,Kestrel Dunley Co-Invest LP | 30040 - Income Attributed to GP re GP Share | Shortfall in GP Share transferred to Loan to GP | 12 GL rows | Dr 150.00 Cr 125.00 GBP,"{'sheet': 'Investor-Level GL', 'row': 20104}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0324,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-3480171.96,GBP,Unrealised Gain: Investments,,,9451,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 24 GL rows | Dr 293,104,321.99 Cr 296,584,493.95 GBP","{'sheet': 'Investor-Level GL', 'row': 19906}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0325,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-25.6,GBP,Income: Bank interest,,,9451,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Kestrel Dunley Co-Invest LP | 40070 - Interest Income - Bank | Income: Bank Interest Received | 6 GL rows | Dr 0.00 Cr 25.60 GBP,"{'sheet': 'Investor-Level GL', 'row': 20056}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0326,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,4867.16,GBP,Expense: Adminstration fees,,,9451,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 50020 - Administration Fees | Expense: Administration Fees | 18 GL rows | Dr 9,578.83 Cr 4,711.67 GBP","{'sheet': 'Investor-Level GL', 'row': 20002}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0327,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),3106.02,GBP,Expense: Audit fees,,,9451,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 50040 - Audit Fees | Expense: Audit Fees (UK) | 18 GL rows | Dr 8,638.02 Cr 5,532.00 GBP","{'sheet': 'Investor-Level GL', 'row': 19954}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0328,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),4500.0,GBP,Expense: Professional fee - Taxation Services,,,9451,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 18 GL rows | Dr 12,375.00 Cr 7,875.00 GBP","{'sheet': 'Investor-Level GL', 'row': 20026}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-0329,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),0.0,GBP,Expense: Professional fee - Taxation Services,,,9451,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Kestrel Dunley Co-Invest LP | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 12 GL rows | Dr 6,000.00 Cr 6,000.00 GBP","{'sheet': 'Investor-Level GL', 'row': 20080}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
